,Unnamed: 0,country_or_area,commodity_transaction,year,unit,quantity,category,commodity,transaction,wide_category
329309,1035599,Netherlands,Electricity - total thermal production,1994,"Kilowatt-hours, million",75298.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329310,1035600,Netherlands,Electricity - total thermal production,1993,"Kilowatt-hours, million",72636.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329311,1035601,Netherlands,Electricity - total thermal production,1992,"Kilowatt-hours, million",73027.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329312,1035602,Netherlands,Electricity - total thermal production,1991,"Kilowatt-hours, million",70898.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329313,1035603,Netherlands,Electricity - total thermal production,1990,"Kilowatt-hours, million",68296.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329314,1036027,Poland,Electricity - total thermal production,2014,"Kilowatt-hours, million",148500.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329315,1036028,Poland,Electricity - total thermal production,2013,"Kilowatt-hours, million",155444.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329316,1036029,Poland,Electricity - total thermal production,2012,"Kilowatt-hours, million",154845.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329317,1036030,Poland,Electricity - total thermal production,2011,"Kilowatt-hours, million",157477.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329318,1036031,Poland,Electricity - total thermal production,2010,"Kilowatt-hours, million",152422.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329319,1036032,Poland,Electricity - total thermal production,2009,"Kilowatt-hours, million",147669.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329320,1036033,Poland,Electricity - total thermal production,2008,"Kilowatt-hours, million",151721.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329321,1036034,Poland,Electricity - total thermal production,2007,"Kilowatt-hours, million",155887.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329322,1036035,Poland,Electricity - total thermal production,2006,"Kilowatt-hours, million",158466.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329323,1036036,Poland,Electricity - total thermal production,2005,"Kilowatt-hours, million",153023.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329324,1036037,Poland,Electricity - total thermal production,2004,"Kilowatt-hours, million",150326.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329325,1036038,Poland,Electricity - total thermal production,2003,"Kilowatt-hours, million",148214.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329326,1036039,Poland,Electricity - total thermal production,2002,"Kilowatt-hours, million",140159.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329327,1036040,Poland,Electricity - total thermal production,2001,"Kilowatt-hours, million",141382.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329328,1036041,Poland,Electricity - total thermal production,2000,"Kilowatt-hours, million",141063.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329329,1036042,Poland,Electricity - total thermal production,1999,"Kilowatt-hours, million",137842.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329330,1036043,Poland,Electricity - total thermal production,1998,"Kilowatt-hours, million",138458.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329331,1036044,Poland,Electricity - total thermal production,1997,"Kilowatt-hours, million",138972.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329332,1036045,Poland,Electricity - total thermal production,1996,"Kilowatt-hours, million",139263.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329333,1036046,Poland,Electricity - total thermal production,1995,"Kilowatt-hours, million",135154.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329334,1036047,Poland,Electricity - total thermal production,1994,"Kilowatt-hours, million",131561.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329335,1036048,Poland,Electricity - total thermal production,1993,"Kilowatt-hours, million",130291.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329336,1036049,Poland,Electricity - total thermal production,1992,"Kilowatt-hours, million",129180.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329337,1036050,Poland,Electricity - total thermal production,1991,"Kilowatt-hours, million",131303.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329338,1036051,Poland,Electricity - total thermal production,1990,"Kilowatt-hours, million",132998.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329339,1036052,Portugal,Electricity - total thermal production,2014,"Kilowatt-hours, million",23440.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329340,1036053,Portugal,Electricity - total thermal production,2013,"Kilowatt-hours, million",24110.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329341,1036054,Portugal,Electricity - total thermal production,2012,"Kilowatt-hours, million",29151.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329342,1036055,Portugal,Electricity - total thermal production,2011,"Kilowatt-hours, million",30693.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329343,1036056,Portugal,Electricity - total thermal production,2010,"Kilowatt-hours, million",27950.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329344,1036057,Portugal,Electricity - total thermal production,2009,"Kilowatt-hours, million",33277.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329345,1036058,Portugal,Electricity - total thermal production,2008,"Kilowatt-hours, million",32686.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329346,1036059,Portugal,Electricity - total thermal production,2007,"Kilowatt-hours, million",32542.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329347,1036060,Portugal,Electricity - total thermal production,2006,"Kilowatt-hours, million",34559.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329348,1036061,Portugal,Electricity - total thermal production,2005,"Kilowatt-hours, million",39610.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329349,1036062,Portugal,Electricity - total thermal production,2004,"Kilowatt-hours, million",34055.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329350,1036063,Portugal,Electricity - total thermal production,2003,"Kilowatt-hours, million",30209.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329351,1036064,Portugal,Electricity - total thermal production,2002,"Kilowatt-hours, million",37390.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329352,1036065,Portugal,Electricity - total thermal production,2001,"Kilowatt-hours, million",31772.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329353,1036066,Portugal,Electricity - total thermal production,2000,"Kilowatt-hours, million",31800.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329354,1036067,Portugal,Electricity - total thermal production,1999,"Kilowatt-hours, million",35452.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329355,1036068,Portugal,Electricity - total thermal production,1998,"Kilowatt-hours, million",25782.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329356,1036069,Portugal,Electricity - total thermal production,1997,"Kilowatt-hours, million",20943.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329357,1036070,Portugal,Electricity - total thermal production,1996,"Kilowatt-hours, million",19593.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329358,1036071,Portugal,Electricity - total thermal production,1995,"Kilowatt-hours, million",24752.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329359,1036072,Portugal,Electricity - total thermal production,1994,"Kilowatt-hours, million",20629.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329360,1036073,Portugal,Electricity - total thermal production,1993,"Kilowatt-hours, million",22453.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329361,1036074,Portugal,Electricity - total thermal production,1992,"Kilowatt-hours, million",25004.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329362,1036075,Portugal,Electricity - total thermal production,1991,"Kilowatt-hours, million",20689.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329363,1036076,Portugal,Electricity - total thermal production,1990,"Kilowatt-hours, million",19192.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329364,1036175,Romania,Electricity - total thermal production,2014,"Kilowatt-hours, million",26903.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329365,1036176,Romania,Electricity - total thermal production,2013,"Kilowatt-hours, million",27021.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329366,1036177,Romania,Electricity - total thermal production,2012,"Kilowatt-hours, million",32594.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329367,1036178,Romania,Electricity - total thermal production,2011,"Kilowatt-hours, million",34135.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329368,1036179,Romania,Electricity - total thermal production,2010,"Kilowatt-hours, million",28807.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329369,1036180,Romania,Electricity - total thermal production,2009,"Kilowatt-hours, million",30446.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
329370,1036181,Romania,Electricity - total thermal production,2008,"Kilowatt-hours, million",36530.0,thermal_electricity,Electricity,total thermal production,Electricity_and_Heat
